file,emotion,intensity,statement,actor
1081_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1081
1036_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1036
1058_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1058
1051_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1051
1021_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1021
1052_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1052
1064_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1064
1051_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1051
1057_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1057
1052_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1052
1062_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1062
1008_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1008
1082_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1082
1048_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1048
1065_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1065
1036_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1036
1086_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1086
1005_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1005
1076_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1076
1069_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1069
1015_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1015
1053_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1053
1016_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1016
1020_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1020
1007_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1007
1034_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1034
1017_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1017
1043_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1043
1001_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1001
1035_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1035
1039_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1039
1070_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1070
1049_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1049
1003_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1003
1058_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1058
1004_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1004
1056_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1056
1045_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1045
1039_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1039
1085_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1085
1037_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1037
1006_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1006
1024_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1024
1055_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1055
1060_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1060
1010_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1010
1082_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1082
1070_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1070
1003_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1003
1070_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1070
1066_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1066
1005_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1005
1012_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1012
1062_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1062
1001_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1001
1071_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1071
1023_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1023
1006_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1006
1068_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1068
1001_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1001
1074_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1074
1079_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1079
1089_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1089
1004_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1004
1072_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1072
1049_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1049
1019_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1019
1004_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1004
1021_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1021
1006_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1006
1057_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1057
1049_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1049
1023_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1023
1040_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1040
1091_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1091
1063_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1063
1052_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1052
1070_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1070
1057_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1057
1010_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1010
1007_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1007
1084_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1084
1013_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1013
1008_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1008
1037_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1037
1007_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1007
1001_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1001
1088_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1088
1047_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1047
1089_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1089
1073_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1073
1078_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1078
1077_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1077
1024_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1024
1011_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1011
1067_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1067
1082_DFA_FEA_XX.wav,fearful,unspecified,Don't forget a jacket,1082
1001_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1001
1007_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1007
1088_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1088
1032_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1032
1083_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1083
1022_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1022
1047_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1047
1032_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1032
1050_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1050
1039_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1039
1074_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1074
1002_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1002
1017_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1017
1087_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1087
1030_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1030
1010_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1010
1032_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1032
1054_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1054
1060_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1060
1052_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1052
1077_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1077
1043_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1043
1063_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1063
1090_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1090
1065_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1065
1041_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1041
1052_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1052
1037_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1037
1013_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1013
1061_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1061
1011_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1011
1084_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1084
1003_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1003
1033_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1033
1003_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1003
1059_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1059
1069_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1069
1090_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1090
1011_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1011
1017_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1017
1078_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1078
1061_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1061
1024_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1024
1077_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1077
1025_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1025
1004_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1004
1083_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1083
1016_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1016
1042_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1042
1005_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1005
1073_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1073
1088_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1088
1059_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1059
1044_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1044
1017_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1017
1058_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1058
1070_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1070
1033_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1033
1034_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1034
1057_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1057
1080_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1080
1090_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1090
1091_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1091
1005_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1005
1038_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1038
1062_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1062
1065_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1065
1039_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1039
1010_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1010
1082_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1082
1081_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1081
1082_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1082
1011_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1011
1053_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1053
1028_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1028
1013_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1013
1068_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1068
1010_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1010
1043_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1043
1006_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1006
1036_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1036
1011_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1011
1018_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1018
1050_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1050
1026_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1026
1009_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1009
1060_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1060
1054_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1054
1066_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1066
1005_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1005
1056_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1056
1045_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1045
1078_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1078
1035_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1035
1088_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1088
1022_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1022
1027_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1027
1049_DFA_FEA_XX.wav,fearful,unspecified,Don't forget a jacket,1049
1077_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1077
1082_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1082
1030_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1030
1029_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1029
1034_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1034
1072_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1072
1003_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1003
1026_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1026
1054_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1054
1031_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1031
1076_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1076
1073_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1073
1004_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1004
1026_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1026
1043_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1043
1028_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1028
1071_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1071
1053_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1053
1054_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1054
1014_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1014
1086_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1086
1049_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1049
1021_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1021
1039_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1039
1050_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1050
1079_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1079
1002_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1002
1064_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1064
1002_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1002
1071_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1071
1011_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1011
1070_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1070
1014_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1014
1083_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1083
1027_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1027
1017_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1017
1055_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1055
1034_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1034
1045_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1045
1069_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1069
1071_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1071
1016_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1016
1052_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1052
1088_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1088
1049_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1049
1051_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1051
1027_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1027
1026_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1026
1010_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1010
1088_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1088
1029_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1029
1024_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1024
1008_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1008
1015_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1015
1003_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1003
1035_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1035
1046_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1046
1077_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1077
1001_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1001
1082_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1082
1049_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1049
1068_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1068
1008_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1008
1069_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1069
1086_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1086
1068_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1068
1053_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1053
1029_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1029
1003_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1003
1001_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1001
1040_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1040
1088_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1088
1071_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1071
1025_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1025
1058_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1058
1023_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1023
1044_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1044
